AccountID,Type,BillingState,BillingCountry,Account_Status__c,ARR__c,EmployeesRange__c,Industry__c,SalesTargetAccount__c,SalesTeam__c,SalesTerritoryAE__c,OpenOpportunities__c,NumberofSessions__c,Industry_Score__c,EmployeeRangeScore__c,Engagement_Score__c,IsABM__c,Do_No_Contact__c,AccountSource,label
0012o00002i7Npm,Standard,Upper Austria,Austria,Business,0.0,Less than 20,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Npo,Standard,Brandenburg,Germany,Business,0.0,Less than 20,"Public Sector, Government, Education",False,DACH,DACH - Public Sector,0.0,298.0,0.0,0.0,4.0,False,False,Marketing,False
0012o00002i7Nq2,Standard,Sachsen,Germany,Business,0.0,Less than 20,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,36.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Npv,Standard,North Rhine-Westphalia,Germany,Business,0.0,Less than 20,Banking & Financial Services,False,DACH,DACH - Banking,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002sPHfd,Standard,Illinois,United States,Business,0.0,1001-5000,Manufacturing,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,23.0,50.0,50.0,7.0,False,False,HG Insights,False
0012o00002i7Nq3,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,Less than 20,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Nq1,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,Less than 20,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,4.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Nq6,Standard,Valais,Switzerland,Business,0.0,Less than 20,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Nq9,Standard,North Western Province,Sri Lanka,Business,0.0,Less than 20,Software & Technology,False,APAC,RoW - APAC (Other),0.0,64.0,100.0,0.0,3.0,False,False,,False
0012o00002i7NqO,Standard,Ontario,Canada,Business,0.0,Less than 20,Other,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7NqY,Standard,Hesse,Germany,Business,0.0,Less than 20,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,0.0,50.0,0.0,3.0,False,False,,False
0012o00002i7Nqk,Standard,Piedmont,Italy,Business,0.0,Less than 20,,False,EMEA W,Mediterranean,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Nqq,Standard,California,United States,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,151.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002kqT32,Standard,Illinois,United States,Business,167760.0,10.000+,Consulting & Business Services,False,NA - Enterprise,NA - Central Enterprise,0.0,74.0,50.0,100.0,14.0,False,False,Marketing,False
0012o00002kqT29,Standard,Illinois,United States,Business,0.0,5001-10.000,Insurance,True,NA - Corporate & LATAM,NA - Central Corporate,0.0,205.0,100.0,0.0,4.0,False,False,Marketing,False
0012o00002sPHgT,Standard,Massachusetts,United States,Business,263945.0,1001-5000,Banking & Financial Services,False,NA - Enterprise,NA - Northeast Enterprise,0.0,7.0,100.0,50.0,9.0,False,False,HG Insights,False
0012o00002i7Nqb,Standard,Canton of Zug,Switzerland,Business,0.0,Less than 20,Other,False,DACH,DACH - Whitepatch <5K,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Nqj,Standard,Pennsylvania,United States,Business,0.0,Less than 20,Software & Technology,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002kqT3R,Standard,Illinois,United States,Business,0.0,1001-5000,Insurance,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,26.0,100.0,50.0,6.0,False,False,Marketing,False
0012o00002sPUJX,Standard,MIDDLESEX,United Kingdom,Business,69300.0,1001-5000,"Telecommunications, Media & Entertainment",False,EMEA N,UKI - Telco,0.0,1.0,100.0,50.0,3.0,False,False,HG Insights,False
0012o00002i7Nre,Standard,California,United States,Business,0.0,Less than 20,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,194.0,100.0,0.0,8.0,False,False,,False
0012o00002i7NrS,Standard,Texas,United States,Business,0.0,Less than 20,,False,NA - Corporate & LATAM,NA - South - Corporate,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002kqT6a,Standard,Texas,United States,Business,0.0,10.000+,Manufacturing,False,NA - Enterprise,NA - South - Enterprise,0.0,71.0,50.0,100.0,7.0,False,False,Marketing,False
0012o00002kqWoJ,Standard,,,Business,0.0,101-1000,Banking & Financial Services,False,,RoW - LATAM,0.0,1.0,100.0,0.0,3.0,False,False,,False
0012o00002kqXKY,Standard,vlaams brabant,Belgium,Business,0.0,101-1000,Banking & Financial Services,True,EMEA W,Benelux - Banking & Insurance,0.0,223.0,100.0,0.0,4.0,False,False,Marketing,False
0012o00002kqWhh,Standard,,Peru,Business,0.0,,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002kqWoK,Standard,,Peru,Business,0.0,101-1000,"Public Sector, Government, Education",False,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002kqTBQ,Standard,metropolitana de lima,peru,Business,0.0,10.000+,Retail,False,NA - Corporate & LATAM,RoW - LATAM,0.0,1.0,50.0,100.0,3.0,False,False,Marketing,False
0012o00002kqUYN,Standard,Quebec,canada,Business,0.0,21-100,Logistics & Transportation,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,17.0,75.0,0.0,4.0,False,False,Marketing,False
0012o00002i7Nrz,Standard,Sachsen,Germany,Business,0.0,Less than 20,,False,DACH,DACH - Whitepatch <5K,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002kqUZa,Standard,california,united states,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,36.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002kqWRK,Standard,MAZOWIECKIE,Poland,Business,0.0,5001-10.000,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,2.0,100.0,0.0,3.0,False,False,,False
0012o00002kqWl0,Standard,,Peru,Business,0.0,,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002sPMFg,Standard,Virginia,United States,Business,0.0,1001-5000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,140.0,50.0,50.0,12.0,False,False,HG Insights,False
0012o00002kqXeP,Standard,leiria,portugal,Business,0.0,Less than 20,Consulting & Business Services,False,EMEA W,Mediterranean,0.0,69.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002i7NsP,Standard,North Rhine-Westphalia,Germany,Business,0.0,Less than 20,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,4.0,100.0,0.0,3.0,False,False,,False
0012o00002i7NsL,Standard,State of S\u00e3o Paulo,Brazil,Business,0.0,Less than 20,Software & Technology,False,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002kqY0V,Standard,Georgia,United States,Business,0.0,10.000+,Software & Technology,False,NA - Enterprise,NA - Southeast - Enterprise,0.0,25.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002kqXMy,Partner,,Italy,Partner,0.0,10.000+,"Public Sector, Government, Education",False,EMEA W,Mediterranean,0.0,3.0,0.0,100.0,3.0,False,False,Marketing,False
0012o00002i7NsS,Standard,Western Cape,South Africa,Business,0.0,Less than 20,Insurance,False,EMEA W,Africa,0.0,247.0,100.0,0.0,4.0,False,False,,False
0012o00002i7Nse,Standard,Illinois,United States,Business,0.0,Less than 20,,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,2.0,0.0,0.0,3.0,False,False,,False
0012o00002kqdT3,Standard,Washington,united states,Business,0.0,1001-5000,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,1056.0,100.0,50.0,9.0,False,False,Marketing,False
0012o00002kqZpm,Standard,illinois,united states,Business,0.0,21-100,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,3.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Nsj,Standard,Berlin,Germany,Business,0.0,Less than 20,Insurance,False,DACH,DACH - Insurance <5K,0.0,87.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Nsq,Standard,South Holland,Netherlands,Business,0.0,Less than 20,Banking & Financial Services,False,EMEA W,Benelux - Banking & Insurance,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Nsu,Standard,Nebraska,United States,Business,0.0,Less than 20,,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002i7NtF,Standard,,Australia,Business,0.0,Less than 20,Software & Technology,False,APAC,RoW - APAC (Prio),0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7NtC,Standard,Istanbul,Turkey,Business,0.0,Less than 20,,False,EMEA W,Middle East,0.0,76.0,0.0,0.0,3.0,False,False,,False
0012o00002kqlwR,Standard,telangana,india,Business,0.0,101-1000,Software & Technology,False,APAC,RoW - APAC (Other),0.0,821.0,100.0,0.0,20.0,False,False,Marketing,False
0012o00002i7Nt4,Standard,Nevada,United States,Business,0.0,Less than 20,Other,False,NA - Corporate & LATAM,NA - West Corporate,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002kqlia,Standard,horad minsk,belarus,Business,0.0,101-1000,Software & Technology,False,EMEA W,RoW - E Europe,0.0,54.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002kqmFP,Standard,lisboa,portugal,Business,0.0,1001-5000,"Telecommunications, Media & Entertainment",False,EMEA W,Mediterranean,0.0,4.0,100.0,50.0,3.0,False,False,Marketing,False
0012o00002i7Nt1,Standard,New York,United States,Business,0.0,Less than 20,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002kqmyf,Standard,karnataka,india,Business,0.0,101-1000,Software & Technology,False,APAC,RoW - APAC (Other),0.0,57.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002kqeZx,Standard,California,United States,Business,0.0,10.000+,Retail,False,NA - Enterprise,NA - West Enterprise,0.0,355.0,50.0,100.0,3.0,False,False,Zoominfo,False
0012o00002i7NtH,Standard,Western Cape,South Africa,Business,0.0,Less than 20,Software & Technology,False,EMEA W,Africa,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002krD4Z,Standard,bursa,Turkey,Business,100000.01,1001-5000,"Telecommunications, Media & Entertainment",False,EMEA W,Middle East,5.0,63.0,100.0,50.0,19.0,False,False,Marketing,False
0012o00002kqng7,Standard,dubai,united arab emirates,Business,149875.0,101-1000,Software & Technology,False,EMEA W,Middle East,1.0,187.0,100.0,0.0,14.0,False,False,Marketing,True
0012o00002lbmIz,Standard,HAMPSHIRE,United Kingdom,Business,0.0,5001-10.000,Insurance,False,EMEA N,UKI - Insurance & Healthcare,0.0,161.0,100.0,0.0,3.0,False,False,SDR,False
0012o00002krDy8,Standard,pennsylvania,united states,Business,0.0,Less than 20,Healthcare,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,82.0,25.0,0.0,3.0,False,False,Marketing,False
0012o00002krEvr,Standard,bruxelles-capitale,Switzerland,Business,0.0,21-100,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,77.0,50.0,0.0,11.0,False,False,Marketing,False
0012o00002krD5I,Standard,noord-holland,Netherlands,Business,63000.0,101-1000,Banking & Financial Services,False,EMEA W,Benelux - Banking & Insurance,0.0,341.0,100.0,0.0,11.0,False,False,Marketing,True
0012o00002i7NtR,Standard,,India,Business,0.0,Less than 20,Software & Technology,False,APAC,RoW - APAC (Other),0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002lbkmD,Standard,Nordrhein-Westfalen,Germany,Business,0.0,101-1000,"Public Sector, Government, Education",False,DACH,DACH - Public Sector,0.0,20.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002lbm9v,Standard,Cardiff,United Kingdom,Business,0.0,5001-10.000,Insurance,False,EMEA N,UKI - Insurance & Healthcare,0.0,20.0,100.0,0.0,3.0,False,False,SDR,False
0012o00002kqncQ,Standard,Abu Dhabi,United Arab Emirates,Business,67122.0,5001-10.000,Banking & Financial Services,False,APAC,Middle East,0.0,27.0,100.0,0.0,11.0,False,False,SDR,True
0012o00002krIeb,Standard,massachusetts,united states,Business,0.0,21-100,Healthcare,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,4.0,25.0,0.0,3.0,False,False,Marketing,False
0012o00002krCGj,Standard,karnataka,india,Business,0.0,Less than 20,Software & Technology,False,APAC,RoW - APAC (Other),0.0,32.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002krIXV,Standard,California,United States,Business,0.0,1001-5000,Manufacturing,False,NA - Corporate & LATAM,NA - West Corporate,0.0,652.0,50.0,50.0,5.0,False,False,Zoominfo,False
0012o00002lbkSI,Standard,Berlin,Germany,Business,0.0,1001-5000,Utilities,False,DACH,DACH - Utilities,0.0,21.0,100.0,50.0,3.0,False,False,,False
0012o00002lbx0r,Standard,,Austria,Business,0.0,Less than 20,"Public Sector, Government, Education",False,DACH,DACH - Public Sector,0.0,71.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002lbplM,Standard,new south wales,India,Business,0.0,10.000+,Banking & Financial Services,False,APAC,RoW - APAC (Other),0.0,1604.0,100.0,100.0,54.0,False,False,Marketing,False
0012o00002i7Nu7,Standard,Beirut Governorate,Lebanon,Business,0.0,Less than 20,Other,False,EMEA W,Middle East,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002lbxdM,Standard,Madrid,Spain,Business,0.0,1001-5000,Banking & Financial Services,True,EMEA W,Mediterranean,0.0,0.0,100.0,50.0,3.0,False,False,Zoominfo,False
0012o00002i7Nu8,Standard,New York,United States,Business,0.0,Less than 20,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7NuF,Standard,North Holland,Netherlands,Business,0.0,Less than 20,Other,False,EMEA W,Benelux - Public & Non Profit,0.0,14.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Nu9,Standard,New South Wales,Australia,Business,0.0,Less than 20,Software & Technology,False,APAC,RoW - APAC (Prio),0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Nu4,Standard,Groningen,Netherlands,Business,0.0,Less than 20,Software & Technology,False,EMEA W,Benelux - Software & Consulting,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002lbzKJ,Standard,,Bahrain,Business,0.0,101-1000,Banking & Financial Services,False,EMEA W,Middle East,0.0,0.0,100.0,0.0,3.0,False,False,AE,False
0012o00002sPHnj,Standard,Massachusetts,United States,Business,0.0,1001-5000,Insurance,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,5.0,100.0,50.0,3.0,False,False,HG Insights,False
0012o00002lc7GD,Standard,victoria,australia,Business,0.0,Less than 20,Healthcare,False,APAC,RoW - APAC (Prio),0.0,5.0,25.0,0.0,3.0,False,False,Marketing,False
0012o00002i7NuW,Standard,Massachusetts,United States,Business,0.0,Less than 20,Other,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002lc9RR,Standard,uusimaa,finland,Business,0.0,Less than 20,Healthcare,False,EMEA N,RoW - Nordics,0.0,220.0,25.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Nul,Standard,Nouvelle-Aquitaine,France,Business,0.0,Less than 20,Software & Technology,False,EMEA W,France - Software & Consulting,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7NuZ,Standard,,Finland,Business,0.0,Less than 20,Software & Technology,False,EMEA N,RoW - Nordics,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7Nuq,Standard,Z\u00fcrich,Switzerland,Business,0.0,Less than 20,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002lc9UQ,Standard,Jakarta,Indonesia,Business,87120.0,5001-10.000,Insurance,False,APAC,RoW - APAC (Prio),0.0,610.0,100.0,0.0,27.0,False,False,Marketing,False
0012o00002i7Nv4,Standard,Ontario,Canada,Business,0.0,,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,238.0,100.0,0.0,3.0,False,False,,False
0012o00002lcFUv,Standard,colorado,united states,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,55.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Nv5,Standard,Alberta,Canada,Business,0.0,,,False,NA - Corporate & LATAM,NA - West Corporate,0.0,2.0,0.0,0.0,3.0,False,False,,False
0012o00002i7Nux,Standard,Thurgau,Switzerland,Business,0.0,Less than 20,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,0.0,50.0,0.0,3.0,False,False,,False
0012o00002i7NuP,Standard,North Rhine-Westphalia,Germany,Business,0.0,Less than 20,Software & Technology,False,DACH,DACH - Whitepatch <5K,0.0,1.0,100.0,0.0,3.0,False,False,,False
0012o00002mq1X8,Standard,moskva,Russia,Business,0.0,Less than 20,,False,EMEA W,RoW - E Europe,0.0,0.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002i7Nv7,Standard,Illinois,United States,Business,0.0,,,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,3.0,0.0,0.0,3.0,False,False,,False
0012o00002lcIMS,Standard,Massachusetts,United States,Business,0.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,0.0,100.0,50.0,3.0,False,False,Zoominfo,False
0012o00002i7NuU,Standard,Victoria,Australia,Business,0.0,Less than 20,,False,APAC,RoW - APAC (Prio),0.0,20.0,0.0,0.0,3.0,False,False,,False
0012o00002lcReP,Standard,ciudad de mexico,mexico,Business,0.0,Less than 20,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,1.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002lc9nH,Standard,mazowieckie,Poland,Business,0.0,1001-5000,Other,False,EMEA W,RoW - E Europe,0.0,27.0,0.0,50.0,6.0,False,False,Marketing,False
0012o00002mq1bX,Standard,noord-holland,netherlands,Business,0.0,1001-5000,Retail,False,EMEA W,Benelux - Telco & Retail,0.0,4.0,50.0,50.0,3.0,False,False,Marketing,False
0012o00002lcICi,Standard,nordrhein-westfalen,germany,Business,0.0,101-1000,Logistics & Transportation,False,DACH,DACH - Logistics,0.0,6.0,75.0,0.0,3.0,False,False,Marketing,False
0012o00002lcFYY,Standard,Illinois,United States,Business,0.0,1001-5000,Logistics & Transportation,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,6.0,75.0,50.0,3.0,False,False,Zoominfo,False
0012o00002i7NvN,Standard,Nordrhein-Westfalen,Germany,Business,0.0,,Utilities,False,DACH,DACH - Utilities,0.0,0.0,100.0,0.0,6.0,False,False,,False
0012o00002lcIQU,Standard,Lombardy,Italy,Business,0.0,5001-10.000,Banking & Financial Services,False,EMEA W,Mediterranean,0.0,2.0,100.0,0.0,3.0,False,False,Zoominfo,False
0012o00002mq2M4,Standard,Texas,United States,Business,117744.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - South - Corporate,1.0,39.0,100.0,50.0,18.0,False,False,Zoominfo,False
0012o00002mqBIC,Standard,novosibirskaya oblast,Russia,Business,0.0,1001-5000,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,19.0,100.0,50.0,3.0,False,False,Marketing,False
0012o00002mq6oD,Standard,wien,austria,Business,0.0,101-1000,Manufacturing,False,DACH,DACH - Manufacturing,0.0,22.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002mq9B3,Standard,tamil nadu,india,Business,0.0,Less than 20,Software & Technology,False,APAC,RoW - APAC (Other),0.0,32.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002mqB9D,Standard,berlin,germany,Business,0.0,21-100,Banking & Financial Services,False,DACH,DACH - Banking,0.0,77.0,100.0,0.0,11.0,False,False,Marketing,False
0012o00002mqBnW,Standard,Ternitz,\u00d6sterreich,Business,0.0,101-1000,Manufacturing,False,DACH,DACH - Manufacturing,0.0,0.0,50.0,0.0,3.0,False,False,,False
0012o00002mqC3R,Standard,,Russia,Business,0.0,10.000+,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,0.0,100.0,100.0,3.0,False,False,,False
0012o00002mqHRD,Standard,mazowieckie,Poland,Business,0.0,101-1000,Consulting & Business Services,False,EMEA W,RoW - E Europe,0.0,91.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002mqKng,Standard,slaskie,poland,Business,0.0,101-1000,Consulting & Business Services,False,EMEA W,RoW - E Europe,0.0,78.0,50.0,0.0,6.0,False,False,Marketing,False
0012o00002mq7iq,Standard,,united kingdom,Business,0.0,21-100,,False,EMEA N,UKI - Software & Technology,0.0,0.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002mqKgy,Standard,,,Business,0.0,1001-5000,Banking & Financial Services,True,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,100.0,50.0,3.0,False,False,,False
0012o00002mqBKS,Standard,gauteng,south africa,Business,0.0,10.000+,Banking & Financial Services,False,EMEA W,Africa,0.0,406.0,100.0,100.0,36.0,False,False,Marketing,False
0012o00002mqEz3,Standard,Tokyo,Japan,Business,0.0,5001-10.000,"Life Sciences, Pharma, & Biotech",False,APAC,RoW - APAC (Other),0.0,0.0,25.0,0.0,3.0,False,False,Zoominfo,False
0012o00002mqIDN,Standard,california,united states,Business,0.0,21-100,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - West Corporate,0.0,13.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002mqDZ1,Standard,Illinois,United States,Business,0.0,10.000+,Banking & Financial Services,False,NA - Enterprise,NA - Central Enterprise,0.0,1399.0,100.0,100.0,5.0,False,False,Zoominfo,False
0012o00002i7NwJ,Standard,Hessen,Germany,Business,0.0,101-1000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,161.0,50.0,0.0,12.0,False,False,Marketing,False
0012o00002sPQYG,Standard,Schleswig-Holstein,Germany,Business,0.0,1001-5000,Logistics & Transportation,False,DACH,DACH - Logistics,0.0,2.0,75.0,50.0,3.0,False,False,HG Insights,False
0012o00002mqLK5,Standard,,Kuwait,Business,0.0,5001-10.000,Banking & Financial Services,False,EMEA W,Middle East,0.0,35.0,100.0,0.0,11.0,False,False,Marketing,False
0012o00002mqLY0,Standard,New York,United States,Business,0.0,5001-10.000,Insurance,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,28.0,100.0,0.0,3.0,True,False,Zoominfo,False
0012o00002sPUSD,Standard,LONDON,United Kingdom,Business,0.0,1001-5000,Insurance,False,EMEA N,UKI - Insurance & Healthcare,0.0,3.0,100.0,50.0,3.0,False,False,HG Insights,False
0012o00002mqMj2,Standard,california,united states,Business,0.0,5001-10.000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - West Corporate,0.0,69.0,100.0,0.0,19.0,False,False,Marketing,False
0012o00002mqMnT,Standard,Georgia,united states,Business,0.0,101-1000,,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,6.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002mqTTx,Standard,,United Kingdom,Business,0.0,101-1000,,False,EMEA N,,0.0,0.0,0.0,0.0,3.0,False,False,,False
0012o00002mqapF,Standard,astana,kazakhstan,Business,0.0,5001-10.000,Other,False,EMEA W,RoW - E Europe,0.0,33.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002mqVbY,Standard,budapest,hungary,Business,0.0,Less than 20,,False,EMEA W,RoW - E Europe,0.0,151.0,0.0,0.0,3.0,False,False,Community,False
